freq;iccs;unit;geo\TIME_PERIOD,2008 ,2009 ,2010 ,2011 ,2012 ,2013 ,2014 ,2015 ,2016 ,2017 ,2018 
A;ICCS03011;P_HTHAB;RO,4.92 ,4.93 ,4.18 ,3.64 ,4.45 ,4.89 ,4.39 ,5.11 ,4.76 ,7.05 ,7.49 
A;ICCS03011;P_HTHAB;RS,1.67 ,1.51 ,0.99 ,1.09 ,1.18 ,1.95 ,1.86 ,1.60 ,1.48 ,1.58 ,1.76 
A;ICCS03011;P_HTHAB;SE,53.37 ,58.91 ,58.66 ,64.35 ,62.73 ,58.96 ,65.26 ,56.88 ,64.06 ,69.72 ,74.85 
A;ICCS03011;P_HTHAB;SI,2.84 ,3.89 ,3.08 ,2.68 ,2.82 ,2.57 ,2.13 ,2.04 ,1.60 ,2.03 ,2.03 
A;ICCS03011;P_HTHAB;SK,2.83 ,2.64 ,2.17 ,2.78 ,1.63 ,1.68 ,1.59 ,1.60 ,1.51 ,1.77 ,1.82 
A;ICCS03011;P_HTHAB;UKC-L,23.98 ,27.39 ,28.65 ,28.67 ,29.05 ,36.56 ,51.40 ,62.28 ,71.59 ,92.29 ,99.48 
A;ICCS03011;P_HTHAB;UKM,15.83 ,16.94 ,19.00 ,22.40 ,25.86 ,31.77 ,33.67 ,31.59 ,32.64 ,39.45 ,42.17 
A;ICCS03011;P_HTHAB;UKN,20.79 ,23.63 ,27.68 ,30.28 ,27.65 ,29.73 ,37.39 ,40.79 ,44.60 ,51.00 ,58.10 
A;ICCS03011;P_HTHAB;XK,2.32 ,2.02 ,1.49 ,1.34 ,: ,: ,: ,: ,1.58 ,1.63 ,1.78 
A;ICCS03012;NR;AL,18 ,29 ,36 ,22 ,23 ,50 ,56 ,78 ,76 ,70 ,67 
A;ICCS03012;NR;AT,3492 ,3057 ,2275 ,2643 ,2784 ,2153 ,2119 ,2009 ,2821 ,2744 ,2773 
A;ICCS03012;NR;BA,: ,: ,: ,: ,: ,: ,107 ,24 ,29 ,: ,187 
A;ICCS03012;NR;BE,7548 ,7457 ,7615 ,7903 ,7331 ,3813 ,3709 ,3657 ,4355 ,4752 ,4461 
A;ICCS03012;NR;BG,487 ,480 ,485 ,492 ,499 ,468 ,462 ,484 ,: ,: ,: 
A;ICCS03012;NR;CH,: ,2322 ,1949 ,2264 ,2012 ,2125 ,2191 ,2178 ,2154 ,1976 ,2207 
A;ICCS03012;NR;CY,63 ,51 ,43 ,2 ,2 ,1 ,2 ,0 ,2 ,1 ,1 
A;ICCS03012;NR;CZ,1151 ,1250 ,751 ,781 ,741 ,827 ,760 ,821 ,729 ,803 ,785 
A;ICCS03012;NR;DE,49492 ,41770 ,28842 ,28815 ,28246 ,27922 ,27614 ,27243 ,29247 ,26505 ,31549 
A;ICCS03012;NR;DK,837 ,793 ,1056 ,1013 ,1035 ,1004 ,1531 ,1560 ,2114 ,2992 ,3323 
A;ICCS03012;NR;EE,108 ,130 ,97 ,89 ,105 ,105 ,52 ,123 ,119 ,109 ,84 
A;ICCS03012;NR;EL,450 ,711 ,187 ,180 ,203 ,187 ,191 ,259 ,263 ,224 ,182 
A;ICCS03012;NR;ES,8451 ,7672 ,8376 ,8379 ,7728 ,7625 ,8229 ,6267 ,7477 ,8077 ,9912 
A;ICCS03012;NR;FI,1796 ,1439 ,1566 ,2120 ,2225 ,2013 ,1816 ,1729 ,2028 ,1809 ,2144 
A;ICCS03012;NR;FR,13754 ,13411 ,12855 ,13465 ,15898 ,16607 ,18802 ,20464 ,22676 ,24867 ,29740 
A;ICCS03012;NR;HR,577 ,535 ,256 ,256 ,217 ,302 ,269 ,347 ,358 ,230 ,244 
A;ICCS03012;NR;HU,250 ,428 ,431 ,433 ,502 ,431 ,227 ,241 ,: ,: ,: 
A;ICCS03012;NR;IE,869 ,1082 ,1665 ,1361 ,1378 ,1387 ,1384 ,1404 ,1535 ,1697 ,1789 
A;ICCS03012;NR;IS,: ,: ,: ,: ,: ,56 ,41 ,45 ,45 ,69 ,40 
A;ICCS03012;NR;IT,4893 ,4963 ,4813 ,4617 ,4689 ,4488 ,4257 ,4000 ,: ,: ,: 
A;ICCS03012;NR;LI,: ,: ,: ,: ,: ,39 ,14 ,16 ,7 ,: ,: 
A;ICCS03012;NR;LT,204 ,213 ,306 ,338 ,263 ,122 ,159 ,108 ,98 ,102 ,103 
A;ICCS03012;NR;LU,: ,304 ,260 ,284 ,322 ,316 ,362 ,288 ,: ,: ,: 
A;ICCS03012;NR;LV,: ,: ,: ,: ,: ,304 ,369 ,243 ,83 ,112 ,133 
A;ICCS03012;NR;ME,23 ,38 ,39 ,21 ,21 ,19 ,26 ,21 ,16 ,7 ,13 
A;ICCS03012;NR;MK,: ,: ,: ,: ,: ,113 ,: ,: ,: ,: ,: 
A;ICCS03012;NR;MT,61 ,70 ,80 ,51 ,69 ,79 ,66 ,81 ,61 ,59 ,75 
A;ICCS03012;NR;NL,8550 ,8325 ,2480 ,2175 ,2070 ,1950 ,1815 ,1710 ,2215 ,2200 ,2360 
A;ICCS03012;NR;NO,1507 ,1445 ,1566 ,1663 ,1585 ,1631 ,1807 ,2118 ,2925 ,2897 ,2734 
A;ICCS03012;NR;PL,: ,: ,: ,: ,: ,434 ,384 ,421 ,513 ,456 ,417 
A;ICCS03012;NR;PT,1937 ,2179 ,1782 ,1808 ,1759 ,1791 ,1957 ,2070 ,2138 ,2130 ,2042 
A;ICCS03012;NR;RO,550 ,598 ,589 ,545 ,646 ,745 ,641 ,80 ,99 ,143 ,288 
A;ICCS03012;NR;RS,277 ,301 ,381 ,378 ,310 ,121 ,155 ,134 ,178 ,202 ,338 
A;ICCS03012;NR;SE,9157 ,9545 ,10058 ,10036 ,10225 ,8874 ,10213 ,9319 ,10966 ,11505 ,11291 
A;ICCS03012;NR;SI,326 ,377 ,403 ,416 ,309 ,49 ,48 ,30 ,43 ,43 ,33 
A;ICCS03012;NR;SK,: ,: ,: ,: ,: ,68 ,54 ,75 ,59 ,87 ,76 
A;ICCS03012;NR;UKC-L,22214 ,22233 ,23222 ,22260 ,22556 ,26115 ,34916 ,41404 ,46154 ,55805 ,59058 
A;ICCS03012;NR;UKM,3690 ,3966 ,4235 ,5049 ,5362 ,3523 ,3831 ,4080 ,4404 ,4945 ,5256 
A;ICCS03012;NR;UKN,1409 ,1347 ,1370 ,1292 ,1356 ,987 ,1155 ,1302 ,1365 ,1415 ,1463 
A;ICCS03012;NR;XK,111 ,93 ,89 ,101 ,109 ,48 ,54 ,55 ,56 ,50 ,46 
A;ICCS03012;P_HTHAB;AL,0.57 ,0.91 ,: ,0.78 ,: ,: ,1.93 ,2.70 ,2.64 ,2.43 ,2.33 
A;ICCS03012;P_HTHAB;AT,42.03 ,36.68 ,27.24 ,31.56 ,33.11 ,25.47 ,24.91 ,23.43 ,32.46 ,31.28 ,31.43 
A;ICCS03012;P_HTHAB;BE,70.76 ,69.35 ,70.25 ,71.84 ,66.08 ,34.16 ,33.17 ,32.54 ,38.50 ,41.86 ,39.14 
A;ICCS03012;P_HTHAB;BG,6.48 ,6.43 ,6.53 ,6.68 ,6.81 ,6.42 ,6.38 ,6.72 ,: ,: ,: 
A;ICCS03012;P_HTHAB;CH,: ,30.14 ,25.03 ,28.76 ,25.29 ,26.43 ,26.92 ,26.44 ,25.87 ,23.47 ,26.01 
A;ICCS03012;P_HTHAB;CY,8.12 ,6.40 ,5.25 ,0.24 ,0.23 ,0.12 ,0.23 ,0.00 ,0.24 ,0.12 ,0.12 
A;ICCS03012;P_HTHAB;CZ,11.13 ,11.99 ,7.18 ,7.45 ,7.05 ,7.86 ,7.23 ,7.79 ,6.91 ,7.59 ,7.40 
A;ICCS03012;P_HTHAB;DE,60.20 ,50.94 ,35.26 ,35.92 ,35.16 ,34.68 ,34.19 ,33.55 ,35.59 ,32.12 ,38.11 
A;ICCS03012;P_HTHAB;DK,15.29 ,14.39 ,19.08 ,18.22 ,18.55 ,17.92 ,27.21 ,27.56 ,37.04 ,52.05 ,57.48 
A;ICCS03012;P_HTHAB;EE,8.07 ,9.73 ,7.28 ,6.69 ,7.92 ,7.95 ,3.95 ,9.35 ,9.04 ,8.28 ,6.37 
A;ICCS03012;P_HTHAB;EL,4.02 ,6.41 ,1.68 ,1.61 ,1.83 ,1.70 ,1.75 ,2.39 ,2.44 ,2.08 ,1.69 
A;ICCS03012;P_HTHAB;ES,18.50 ,16.59 ,18.02 ,17.95 ,16.51 ,16.32 ,17.69 ,13.49 ,16.10 ,17.36 ,21.24 
A;ICCS03012;P_HTHAB;FI,33.88 ,27.02 ,29.26 ,39.44 ,41.19 ,37.09 ,33.31 ,31.60 ,36.96 ,32.87 ,38.89 
A;ICCS03012;P_HTHAB;FR,21.49 ,20.84 ,19.88 ,20.72 ,24.35 ,25.32 ,28.51 ,30.78 ,34.03 ,37.22 ,44.44 
A;ICCS03012;P_HTHAB;HR,13.38 ,12.41 ,5.95 ,5.97 ,5.07 ,7.09 ,6.33 ,8.21 ,8.54 ,5.54 ,5.94 
A;ICCS03012;P_HTHAB;HU,2.49 ,4.27 ,4.30 ,4.34 ,5.05 ,4.35 ,2.30 ,2.45 ,: ,: ,: 
A;ICCS03012;P_HTHAB;IE,19.49 ,23.93 ,36.59 ,29.77 ,30.06 ,30.21 ,29.84 ,30.02 ,32.48 ,35.47 ,37.04 
A;ICCS03012;P_HTHAB;IS,: ,: ,: ,: ,: ,17.40 ,12.59 ,13.67 ,13.53 ,20.39 ,11.48 
A;ICCS03012;P_HTHAB;IT,8.34 ,8.41 ,8.13 ,7.78 ,7.89 ,7.52 ,7.00 ,6.58 ,: ,: ,: 
A;ICCS03012;P_HTHAB;LI,: ,: ,: ,: ,: ,105.87 ,37.71 ,42.82 ,18.61 ,: ,: 
A;ICCS03012;P_HTHAB;LT,6.35 ,6.69 ,9.74 ,11.07 ,8.76 ,4.11 ,5.40 ,3.70 ,3.39 ,3.58 ,3.67 
A;ICCS03012;P_HTHAB;LU,: ,61.60 ,51.79 ,55.49 ,61.35 ,58.84 ,65.86 ,51.16 ,: ,: ,: 
A;ICCS03012;P_HTHAB;LV,: ,: ,: ,: ,: ,15.02 ,18.44 ,12.24 ,4.22 ,5.74 ,6.88 
A;ICCS03012;P_HTHAB;ME,3.74 ,6.16 ,6.30 ,3.39 ,3.39 ,3.06 ,4.18 ,3.38 ,2.57 ,1.12 ,2.09 
A;ICCS03012;P_HTHAB;MK,: ,: ,: ,: ,: ,5.48 ,: ,: ,: ,: ,: 
A;ICCS03012;P_HTHAB;MT,14.96 ,17.03 ,19.32 ,12.29 ,16.53 ,18.75 ,15.52 ,18.87 ,13.54 ,12.82 ,15.77 
A;ICCS03012;P_HTHAB;NL,52.12 ,50.50 ,14.96 ,13.06 ,12.37 ,11.62 ,10.78 ,10.12 ,13.05 ,12.88 ,13.74 
A;ICCS03012;P_HTHAB;NO,31.81 ,30.10 ,32.23 ,33.79 ,31.78 ,32.29 ,35.38 ,40.99 ,56.13 ,55.09 ,51.63 
A;ICCS03012;P_HTHAB;PL,: ,: ,: ,: ,: ,1.14 ,1.01 ,1.11 ,1.35 ,1.20 ,1.10 
A;ICCS03012;P_HTHAB;PT,18.35 ,20.63 ,16.85 ,17.10 ,16.69 ,17.08 ,18.77 ,19.95 ,20.67 ,20.66 ,19.84 
A;ICCS03012;P_HTHAB;RO,2.67 ,2.93 ,2.74 ,2.55 ,3.21 ,3.72 ,3.21 ,0.40 ,0.50 ,0.73 ,1.47 
A;ICCS03012;P_HTHAB;RS,3.76 ,4.10 ,5.21 ,5.21 ,4.30 ,1.68 ,2.17 ,1.88 ,2.52 ,2.87 ,4.83 
A;ICCS03012;P_HTHAB;SE,99.72 ,103.12 ,107.68 ,106.59 ,107.83 ,92.86 ,105.89 ,95.61 ,111.32 ,115.11 ,111.57 
A;ICCS03012;P_HTHAB;SI,16.22 ,18.55 ,19.69 ,20.29 ,15.03 ,2.38 ,2.33 ,1.45 ,2.08 ,2.08 ,1.60 
A;ICCS03012;P_HTHAB;SK,: ,: ,: ,: ,: ,1.26 ,1.00 ,1.38 ,1.09 ,1.60 ,1.40 
A;ICCS03012;P_HTHAB;UKC-L,40.67 ,40.39 ,41.87 ,39.80 ,40.01 ,46.01 ,61.07 ,71.82 ,79.39 ,95.29 ,100.17 
A;ICCS03012;P_HTHAB;UKM,71.15 ,76.02 ,80.72 ,95.61 ,101.05 ,66.22 ,71.78 ,76.17 ,81.91 ,91.33 ,96.67 
A;ICCS03012;P_HTHAB;UKN,79.59 ,75.41 ,76.15 ,71.40 ,74.55 ,54.03 ,62.86 ,70.52 ,73.50 ,75.80 ,77.99 
A;ICCS03012;P_HTHAB;XK,5.16 ,4.26 ,4.03 ,5.63 ,: ,: ,: ,: ,3.16 ,2.80 ,2.56 
A;ICCS0401;NR;AL,144 ,169 ,236 ,268 ,326 ,371 ,297 ,234 ,159 ,183 ,133 
A;ICCS0401;NR;AT,4786 ,4577 ,4310 ,4066 ,4092 ,3737 ,3481 ,3416 ,3103 ,2610 ,2396 
A;ICCS0401;NR;BA,746 ,: ,: ,975 ,1010 ,1103 ,1025 ,111 ,1015 ,660 ,: 
A;ICCS0401;NR;BE,22877 ,23581 ,23856 ,27341 ,25608 ,22879 ,21928 ,20278 ,18675 ,17604 ,16277 
A;ICCS0401;NR;BG,2868 ,3596 ,3737 ,3110 ,2955 ,2977 ,2326 ,1946 ,1666 ,1558 ,1265 
A;ICCS0401;NR;CH,2890 ,3530 ,2853 ,3113 ,3603 ,3196 ,2367 ,1859 ,1876 ,1746 ,1644 
A;ICCS0401;NR;CY,71 ,142 ,156 ,137 ,173 ,149 ,104 ,78 ,93 ,103 ,73 
A;ICCS0401;NR;CZ,4641 ,4687 ,4019 ,3881 ,3416 ,3051 ,2547 ,2022 ,1646 ,1585 ,1406 
A;ICCS0401;NR;DE,49913 ,49317 ,48166 ,48021 ,48711 ,47234 ,45475 ,44666 ,43009 ,38849 ,36756 
A;ICCS0401;NR;DK,3400 ,4004 ,3372 ,3241 ,3003 ,3200 ,2322 ,2034 ,2185 ,2042 ,1819 
A;ICCS0401;NR;EE,909 ,726 ,599 ,525 ,457 ,476 ,360 ,337 ,248 ,201 ,: 
A;ICCS0401;NR;EL,3293 ,4715 ,6079 ,6636 ,5992 ,4919 ,3800 ,4316 ,4738 ,4271 ,4358 
A;ICCS0401;NR;ES,71421 ,65159 ,84411 ,87718 ,96607 ,86034 ,70855 ,64581 ,62952 ,61763 ,60295 
A;ICCS0401;NR;FI,1696 ,1640 ,1508 ,1622 ,1616 ,1523 ,1687 ,1548 ,1670 ,1640 ,: 
A;ICCS0401;NR;FR,106633 ,112765 ,121038 ,120966 ,123814 ,124657 ,114093 ,104116 ,104439 ,100080 ,: 
A;ICCS0401;NR;HR,1259 ,1411 ,1245 ,1382 ,1588 ,1523 ,1268 ,1311 ,1068 ,864 ,779 
A;ICCS0401;NR;HU,3128 ,3159 ,3396 ,3203 ,3036 ,2298 ,1954 ,1440 ,1104 ,841 ,696 
A;ICCS0401;NR;IE,2328 ,2522 ,3234 ,2954 ,2811 ,2795 ,2650 ,2424 ,1955 ,2021 ,2175 
A;ICCS0401;NR;IS,43 ,60 ,42 ,42 ,50 ,49 ,51 ,53 ,50 ,49 ,: 
A;ICCS0401;NR;IT,64535 ,50732 ,47996 ,58206 ,62641 ,63770 ,39236 ,35086 ,33422 ,31167 ,28986 
A;ICCS0401;NR;LI,1 ,2 ,2 ,1 ,5 ,1 ,1 ,3 ,4 ,2 ,2 
A;ICCS0401;NR;LT,3452 ,3363 ,2727 ,2502 ,1923 ,1866 ,1688 ,1590 ,1342 ,1088 ,822 
A;ICCS0401;NR;LU,326 ,418 ,377 ,398 ,527 ,582 ,615 ,554 ,459 ,454 ,: 
A;ICCS0401;NR;LV,1441 ,1516 ,1072 ,1047 ,943 ,917 ,809 ,779 ,651 ,604 ,534 
A;ICCS0401;NR;ME,6 ,7 ,3 ,144 ,117 ,161 ,188 ,156 ,128 ,118 ,123 
A;ICCS0401;NR;MK,458 ,597 ,604 ,513 ,469 ,468 ,305 ,278 ,248 ,417 ,: 
A;ICCS0401;NR;MT,147 ,202 ,196 ,219 ,257 ,207 ,190 ,242 ,259 ,202 ,208 
A;ICCS0401;NR;NL,13175 ,16265 ,16290 ,15585 ,14940 ,13345 ,10450 ,9730 ,8985 ,7985 ,7875 
A;ICCS0401;NR;NO,1598 ,1776 ,1687 ,1623 ,1484 ,1667 ,1063 ,930 ,810 ,781 ,: 
A;ICCS0401;NR;PL,21085 ,19267 ,19359 ,17729 ,16685 ,19533 ,13868 ,10210 ,9634 ,8114 ,6801 
A;ICCS0401;NR;PT,20854 ,20472 ,20442 ,20372 ,18514 ,16590 ,15594 ,15472 ,13313 ,11885 ,10545 
A;ICCS0401;NR;RO,2464 ,2541 ,2484 ,2251 ,3193 ,2933 ,6418 ,3358 ,3096 ,3163 ,3275 
A;ICCS0401;NR;RS,4082 ,4593 ,3620 ,3548 ,3791 ,3852 ,3232 ,3034 ,2422 ,1829 ,: 
A;ICCS0401;NR;SE,8909 ,9570 ,9219 ,9719 ,9213 ,8361 ,8364 ,8461 ,8562 ,8649 ,8646 
A;ICCS0401;NR;SI,386 ,481 ,463 ,403 ,391 ,377 ,297 ,232 ,226 ,238 ,264 
A;ICCS0401;NR;SK,1371 ,1358 ,1188 ,851 ,974 ,835 ,680 ,539 ,526 ,469 ,475 
A;ICCS0401;NR;TR,: ,8698 ,8581 ,9662 ,10303 ,: ,: ,: ,: ,: ,: 
A;ICCS0401;NR;UKC-L,80130 ,75105 ,76189 ,74688 ,65155 ,57828 ,50153 ,51133 ,59332 ,77089 ,: 
A;ICCS0401;NR;UKM,2963 ,2496 ,2557 ,2244 ,1832 ,1499 ,1497 ,1327 ,1435 ,1556 ,1807 
A;ICCS0401;NR;UKN,1149 ,1315 ,1349 ,1269 ,1040 ,969 ,906 ,810 ,673 ,567 ,621 
A;ICCS0401;NR;XK,421 ,586 ,566 ,629 ,527 ,510 ,446 ,284 ,288 ,307 ,: 
A;ICCS0401;P_HTHAB;AL,4.54 ,5.31 ,: ,9.46 ,: ,: ,10.25 ,8.11 ,5.53 ,6.36 ,4.63 
A;ICCS0401;P_HTHAB;AT,57.61 ,54.91 ,51.61 ,48.55 ,48.67 ,44.22 ,40.92 ,39.79 ,35.66 ,29.75 ,27.16 
A;ICCS0401;P_HTHAB;BA,19.41 ,: ,: ,25.37 ,26.31 ,: ,: ,: ,: ,: ,: 
A;ICCS0401;P_HTHAB;BE,214.47 ,219.30 ,220.08 ,248.54 ,230.81 ,204.98 ,196.12 ,180.45 ,165.10 ,155.08 ,142.80 
A;ICCS0401;P_HTHAB;BG,38.15 ,48.16 ,50.35 ,42.20 ,40.33 ,40.87 ,32.10 ,27.02 ,23.29 ,21.94 ,17.94 
A;ICCS0401;P_HTHAB;CH,38.05 ,45.83 ,36.64 ,39.55 ,45.29 ,39.76 ,29.08 ,22.57 ,22.53 ,20.74 ,19.38 
A;ICCS0401;P_HTHAB;CY,9.15 ,17.82 ,19.04 ,16.31 ,20.07 ,17.21 ,12.12 ,9.21 ,10.96 ,12.05 ,8.45 
A;ICCS0401;P_HTHAB;CZ,44.87 ,44.96 ,38.41 ,37.01 ,32.52 ,29.01 ,24.23 ,19.19 ,15.60 ,14.98 ,13.25 
A;ICCS0401;P_HTHAB;DE,60.71 ,60.14 ,58.88 ,59.86 ,60.64 ,58.66 ,56.30 ,55.01 ,52.34 ,47.08 ,44.40 
A;ICCS0401;P_HTHAB;DK,62.09 ,72.65 ,60.92 ,58.28 ,53.81 ,57.12 ,41.26 ,35.94 ,38.28 ,35.52 ,31.46 
A;ICCS0401;P_HTHAB;EE,67.91 ,54.35 ,44.93 ,39.48 ,34.48 ,36.06 ,27.36 ,25.63 ,18.85 ,15.28 ,: 
A;ICCS0401;P_HTHAB;EL,29.45 ,42.50 ,54.67 ,59.66 ,54.05 ,44.70 ,34.78 ,39.75 ,43.94 ,39.66 ,40.57 
A;ICCS0401;P_HTHAB;ES,156.39 ,140.92 ,181.58 ,187.97 ,206.34 ,184.12 ,152.34 ,139.03 ,135.56 ,132.74 ,129.23 
A;ICCS0401;P_HTHAB;FI,31.99 ,30.79 ,28.17 ,30.17 ,29.91 ,28.07 ,30.95 ,28.29 ,30.43 ,29.80 ,: 
A;ICCS0401;P_HTHAB;FR,166.60 ,175.24 ,187.19 ,186.16 ,189.67 ,190.02 ,173.02 ,156.59 ,156.72 ,149.81 ,: 
A;ICCS0401;P_HTHAB;HR,29.20 ,32.74 ,28.93 ,32.22 ,37.14 ,35.73 ,29.86 ,31.03 ,25.49 ,20.80 ,18.97 
A;ICCS0401;P_HTHAB;HU,31.14 ,31.49 ,33.91 ,32.08 ,30.57 ,23.19 ,19.78 ,14.61 ,11.23 ,8.58 ,7.12 
A;ICCS0401;P_HTHAB;IE,52.22 ,55.78 ,71.08 ,64.62 ,61.33 ,60.88 ,57.14 ,51.82 ,41.36 ,42.24 ,45.03 
A;ICCS0401;P_HTHAB;IS,13.63 ,18.79 ,13.22 ,13.19 ,15.65 ,15.22 ,15.66 ,16.10 ,15.04 ,14.48 ,: 
A;ICCS0401;P_HTHAB;IT,110.03 ,85.99 ,81.09 ,98.05 ,105.47 ,106.84 ,64.55 ,57.71 ,55.09 ,51.44 ,47.92 
A;ICCS0401;P_HTHAB;LI,2.83 ,5.62 ,5.57 ,2.77 ,13.71 ,2.71 ,2.69 ,8.03 ,10.63 ,5.29 ,5.25 
A;ICCS0401;P_HTHAB;LT,107.45 ,105.63 ,86.79 ,81.96 ,64.02 ,62.79 ,57.35 ,54.43 ,46.46 ,38.20 ,29.26 
A;ICCS0401;P_HTHAB;LU,67.38 ,84.70 ,75.09 ,77.76 ,100.41 ,108.37 ,111.88 ,98.41 ,79.65 ,76.86 ,: 
A;ICCS0401;P_HTHAB;LV,65.74 ,70.09 ,50.55 ,50.47 ,46.12 ,45.31 ,40.42 ,39.22 ,33.06 ,30.97 ,27.61 
A;ICCS0401;P_HTHAB;ME,0.97 ,1.13 ,0.48 ,23.23 ,18.86 ,25.93 ,30.25 ,25.08 ,20.57 ,18.96 ,19.76 
A;ICCS0401;P_HTHAB;MK,22.39 ,29.14 ,29.42 ,24.94 ,22.77 ,22.69 ,14.76 ,13.44 ,11.97 ,20.11 ,: 
A;ICCS0401;P_HTHAB;MT,36.04 ,49.16 ,47.34 ,52.77 ,61.55 ,49.13 ,44.67 ,55.04 ,57.50 ,43.88 ,43.72 
A;ICCS0401;P_HTHAB;NL,80.31 ,98.66 ,98.28 ,93.57 ,89.30 ,79.53 ,62.09 ,57.57 ,52.92 ,46.75 ,45.84 
A;ICCS0401;P_HTHAB;NO,33.73 ,37.01 ,34.72 ,32.99 ,29.76 ,33.00 ,20.81 ,18.00 ,15.54 ,14.85 ,: 
A;ICCS0401;P_HTHAB;PL,55.32 ,50.52 ,50.91 ,46.58 ,43.83 ,51.32 ,36.48 ,26.86 ,25.37 ,21.37 ,17.91 
A;ICCS0401;P_HTHAB;PT,197.61 ,193.81 ,193.33 ,192.68 ,175.61 ,158.19 ,149.55 ,149.13 ,128.74 ,115.28 ,102.47 
A;ICCS0401;P_HTHAB;RO,11.94 ,12.43 ,11.57 ,10.51 ,15.89 ,14.65 ,32.17 ,16.90 ,15.67 ,16.10 ,16.77 
A;ICCS0401;P_HTHAB;RS,55.42 ,62.62 ,49.54 ,48.93 ,52.53 ,53.64 ,45.22 ,42.65 ,34.23 ,25.98 ,: 
A;ICCS0401;P_HTHAB;SE,97.02 ,103.39 ,98.70 ,103.22 ,97.15 ,87.50 ,86.72 ,86.80 ,86.91 ,86.53 ,85.43 
A;ICCS0401;P_HTHAB;SI,19.20 ,23.67 ,22.62 ,19.66 ,19.02 ,18.31 ,14.41 ,11.25 ,10.95 ,11.52 ,12.77 
A;ICCS0401;P_HTHAB;SK,25.50 ,25.23 ,22.04 ,15.78 ,18.02 ,15.43 ,12.56 ,9.94 ,9.69 ,8.63 ,8.73 
A;ICCS0401;P_HTHAB;TR,: ,12.16 ,11.83 ,13.11 ,13.79 ,: ,: ,: ,: ,: ,: 
A;ICCS0401;P_HTHAB;UKC-L,146.72 ,136.46 ,137.37 ,133.53 ,115.58 ,101.88 ,87.71 ,88.70 ,102.06 ,131.63 ,: 
A;ICCS0401;P_HTHAB;UKM,57.13 ,47.84 ,48.74 ,42.50 ,34.53 ,28.18 ,28.05 ,24.76 ,26.63 ,28.74 ,33.24 
A;ICCS0401;P_HTHAB;UKN,64.90 ,73.62 ,74.99 ,70.13 ,57.18 ,53.05 ,49.31 ,43.87 ,36.24 ,30.38 ,33.10 
A;ICCS0401;P_HTHAB;XK,19.55 ,26.87 ,25.63 ,35.06 ,: ,: ,: ,: ,16.26 ,17.21 ,: 
A;ICCS0501;NR;AL,144 ,169 ,231 ,265 ,322 ,365 ,295 ,231 ,151 ,: ,: 
A;ICCS0501;NR;AT,104296 ,107407 ,88508 ,84277 ,85238 ,88703 ,85487 ,79152 ,80503 ,69259 ,58637 
A;ICCS0501;NR;BA,3846 ,12617 ,3474 ,14619 ,13080 ,11907 ,10324 ,2828 ,2639 ,2004 ,1927 
A;ICCS0501;NR;BE,93363 ,97121 ,91395 ,97620 ,102451 ,99934 ,96419 ,91761 ,78944 ,75053 ,70047 
A;ICCS0501;NR;BG,19980 ,23682 ,24005 ,20272 ,16781 ,17163 ,15327 ,12035 ,10161 ,8847 ,7664 
A;ICCS0501;NR;CH,57018 ,64268 ,62243 ,65172 ,73714 ,68730 ,63706 ,52569 ,46539 ,41351 ,38871 
A;ICCS0501;NR;CY,2587 ,2504 ,3232 ,3422 ,3000 ,2707 ,2366 ,1979 ,1721 ,1470 ,1250 
A;ICCS0501;NR;CZ,53381 ,54848 ,58758 ,59672 ,55554 ,62384 ,49304 ,34476 ,28220 ,24127 ,21151 
A;ICCS0501;NR;DE,390367 ,386647 ,397341 ,421243 ,430211 ,437520 ,446073 ,463929 ,432730 ,365182 ,326409 
A;ICCS0501;NR;DK,93578 ,106972 ,96683 ,91732 ,80930 ,78955 ,69637 ,63343 ,60136 ,54922 ,54868 
A;ICCS0501;NR;EL,37006 ,39832 ,52411 ,59624 ,57476 ,49157 ,43647 ,45795 ,44682 ,42248 ,39838 
A;ICCS0501;NR;ES,174761 ,191853 ,200388 ,169383 ,162672 ,167320 ,222039 ,162474 ,160853 ,149651 ,150866 
A;ICCS0501;NR;FI,24634 ,25683 ,25029 ,25851 ,24308 ,22911 ,24725 ,24688 ,24594 ,22103 ,21286 
A;ICCS0501;NR;FR,307744 ,320418 ,327330 ,345500 ,364462 ,385511 ,379153 ,379253 ,382910 ,: ,: 
A;ICCS0501;NR;HR,17471 ,17080 ,18452 ,19237 ,19219 ,18483 ,15302 ,14968 ,12403 ,12821 ,10906 
A;ICCS0501;NR;HU,43002 ,37698 ,44250 ,45273 ,46857 ,37688 ,29883 ,28595 ,: ,: ,: 
A;ICCS0501;NR;IE,25262 ,27502 ,26095 ,28190 ,28439 ,26291 ,27679 ,25712 ,18071 ,18752 ,16634 
A;ICCS0501;NR;IS,2731 ,3524 ,2866 ,1900 ,1374 ,1092 ,1143 ,1273 ,1038 ,1060 ,1286 
A;ICCS0501;NR;LI,107 ,195 ,102 ,98 ,140 ,125 ,222 ,168 ,141 ,127 ,140 
A;ICCS0501;NR;LT,: ,: ,: ,: ,: ,3265 ,3342 ,2999 ,2657 ,2590 ,1983 
A;ICCS0501;NR;LU,2789 ,2951 ,2413 ,3579 ,3163 ,3399 ,4368 ,2111 ,1892 ,2024 ,3667 
A;ICCS0501;NR;LV,2817 ,2876 ,1535 ,: ,977 ,955 ,612 ,501 ,6365 ,5852 ,5422 
